Customer Id,Customer Id (copy),Order Date,Order Id,Product Id,Row Id,Ship Date,Ship Mode,Discount,Profit,Quantity,Sales
PV-18985,PV-18985,12/07/2014,CA-2014-161508,FUR-CH-10002126,8314,16/07/2014,Standard Class,0.3,-14.6388,3,512.358
RB-19705,RB-19705,26/12/2015,CA-2015-119550,FUR-CH-10002044,5690,31/12/2015,Standard Class,0.3,-90.3762,3,275.058
RL-19615,RL-19615,2/09/2016,CA-2016-144764,TEC-MA-10003230,6765,8/09/2016,Standard Class,0.3,-19.47,3,1362.9
SJ-20215,SJ-20215,20/04/2017,CA-2017-100615,FUR-CH-10002602,6766,24/04/2017,Standard Class,0.3,-18.1176,3,317.058
SJ-20215,SJ-20215,1/12/2017,CA-2017-113355,FUR-CH-10002602,3245,5/12/2017,Standard Class,0.3,-18.1176,3,317.058
SW-20245,SW-20245,10/10/2017,CA-2017-111717,FUR-CH-10001545,8944,16/10/2017,Standard Class,0.3,-47.8716,3,239.358
TS-21160,TS-21160,25/06/2016,US-2016-152051,FUR-CH-10002965,2146,29/06/2016,Standard Class,0.3,-18.0882,3,422.058
ZC-21910,ZC-21910,25/04/2015,CA-2015-130365,FUR-CH-10003535,6949,29/04/2015,Standard Class,0.3,-23.7822,3,128.058
BH-11710,BH-11710,11/11/2014,US-2014-140914,FUR-CH-10003379,9749,15/11/2014,Standard Class,0.3,-56.996,4,797.944
DR-12940,DR-12940,30/03/2015,CA-2015-104871,FUR-CH-10003298,7002,3/04/2015,Standard Class,0.3,-110.0232,4,366.744
EB-13930,EB-13930,22/07/2017,US-2017-106551,FUR-CH-10004997,8119,27/07/2017,Standard Class,0.3,-75.192,4,526.344
ED-13885,ED-13885,17/08/2017,CA-2017-133102,FUR-CH-10002017,7187,24/08/2017,Standard Class,0.3,-2.1312,4,74.592
EG-13900,EG-13900,8/12/2017,US-2017-167570,FUR-CH-10003396,8109,15/12/2017,Standard Class,0.3,-58.5048,4,215.544
FP-14320,FP-14320,13/04/2015,US-2015-168704,FUR-TA-10000688,8929,17/04/2015,Standard Class,0.3,-113.282,4,609.98
GM-14500,GM-14500,21/07/2017,US-2017-123834,FUR-TA-10001676,7845,25/07/2017,Standard Class,0.3,-21.3264,4,124.404
JM-15250,JM-15250,1/01/2017,CA-2017-151750,FUR-CH-10003199,8072,5/01/2017,Standard Class,0.3,-26.6352,4,310.744
LC-16885,LC-16885,14/12/2017,US-2017-113992,FUR-TA-10000577,6439,19/12/2017,Standard Class,0.3,-97.4988,4,974.988
MD-17350,MD-17350,10/03/2017,CA-2017-132290,FUR-TA-10002228,8413,14/03/2017,Standard Class,0.3,-173.3472,4,933.408
MH-17440,MH-17440,8/02/2016,CA-2016-163048,FUR-CH-10001270,8383,15/02/2016,Standard Class,0.3,0,4,241.5
NR-18550,NR-18550,2/05/2016,CA-2016-109400,FUR-CH-10003298,8505,6/05/2016,Standard Class,0.3,-110.0232,4,366.744
PM-18940,PM-18940,19/01/2015,CA-2015-141250,FUR-CH-10004875,6626,23/01/2015,Standard Class,0.3,-8.5416,4,199.304
PO-19195,PO-19195,20/11/2015,CA-2015-110891,FUR-CH-10002880,7917,24/11/2015,Standard Class,0.3,-93.4724,4,344.372
RA-19915,RA-19915,20/07/2015,US-2015-122784,FUR-BO-10004690,4384,27/07/2015,Standard Class,0.3,-126.4816,4,384.944
RB-19570,RB-19570,3/09/2016,US-2016-104815,FUR-BO-10003894,7563,7/09/2016,Standard Class,0.3,0,4,198.744
SC-20725,SC-20725,7/11/2014,CA-2014-159310,FUR-CH-10002758,4781,12/11/2014,Standard Class,0.3,0,4,683.144
SV-20365,SV-20365,18/07/2017,US-2017-165358,FUR-CH-10002647,7044,23/07/2017,Standard Class,0.3,-14.196,4,198.744
TH-21115,TH-21115,18/04/2016,CA-2016-125087,FUR-CH-10002880,8453,23/04/2016,Standard Class,0.3,-93.4724,4,344.372
ZC-21910,ZC-21910,8/04/2016,CA-2016-130946,FUR-CH-10004540,1199,12/04/2016,Standard Class,0.3,-4.1136,4,95.984
AA-10645,AA-10645,22/06/2014,CA-2014-154963,FUR-CH-10000454,4023,27/06/2014,Standard Class,0.3,0,5,853.93
BD-11320,BD-11320,31/10/2016,CA-2016-119165,FUR-CH-10000988,2448,6/11/2016,Standard Class,0.3,-14.081,5,492.835
CC-12475,CC-12475,11/09/2017,US-2017-160836,FUR-TA-10002855,7494,16/09/2017,Standard Class,0.3,-65.853,5,512.19
DW-13195,DW-13195,20/11/2016,US-2016-127971,FUR-CH-10003774,3239,27/11/2016,Standard Class,0.3,-77.333,5,318.43
HM-14860,HM-14860,21/07/2014,CA-2014-129189,FUR-CH-10004997,8024,25/07/2014,Standard Class,0.3,-93.99,5,657.93
KT-16465,KT-16465,8/09/2014,CA-2014-146283,FUR-CH-10004287,5291,15/09/2014,Standard Class,0.3,-13.81,5,966.7
KT-16465,KT-16465,21/03/2016,US-2016-133879,FUR-CH-10000665,3173,28/03/2016,Standard Class,0.3,0,5,528.43
LR-17035,LR-17035,26/09/2016,CA-2016-143406,FUR-CH-10000513,9088,30/09/2016,Standard Class,0.3,-136.4895,5,454.965
LT-17110,LT-17110,13/03/2016,CA-2016-159373,FUR-TA-10004619,2348,18/03/2016,Standard Class,0.3,0,5,557.585
MC-17590,MC-17590,25/11/2014,CA-2014-127446,FUR-TA-10000577,2610,30/11/2014,Standard Class,0.3,-121.8735,5,1218.735
MH-18115,MH-18115,13/05/2017,CA-2017-137785,FUR-CH-10001482,9000,17/05/2017,Standard Class,0.3,-124.431,5,458.43
MY-18295,MY-18295,15/03/2016,CA-2016-149272,FUR-CH-10000863,9920,19/03/2016,Standard Class,0.3,-143.431,5,528.43
RA-19915,RA-19915,20/07/2015,US-2015-122784,FUR-BO-10002545,4386,27/07/2015,Standard Class,0.3,-52.196,5,913.43
RB-19330,RB-19330,17/11/2014,CA-2014-159835,FUR-CH-10004997,3603,24/11/2014,Standard Class,0.3,-93.99,5,657.93
RO-19780,RO-19780,25/11/2017,CA-2017-150266,FUR-CH-10002126,8961,30/11/2017,Standard Class,0.3,-24.398,5,853.93
BC-11125,BC-11125,13/09/2014,CA-2014-113859,FUR-CH-10004698,5278,17/09/2014,Standard Class,0.3,-9.7176,6,340.116
RH-19600,RH-19600,2/07/2015,CA-2015-157322,FUR-CH-10003774,3490,6/07/2015,Standard Class,0.3,-92.7996,6,382.116
SC-20380,SC-20380,1/03/2014,CA-2014-131009,FUR-CH-10001270,7949,5/03/2014,Standard Class,0.3,0,6,362.25
SN-20710,SN-20710,18/11/2016,CA-2016-119963,FUR-CH-10003817,3951,22/11/2016,Standard Class,0.3,-18.222,6,255.108
SV-20785,SV-20785,3/05/2015,CA-2015-112130,FUR-CH-10002965,4662,7/05/2015,Standard Class,0.3,-36.1764,6,844.116
VF-21715,VF-21715,1/03/2014,CA-2014-113880,FUR-CH-10000863,6548,5/03/2014,Standard Class,0.3,-172.1172,6,634.116
AG-10495,AG-10495,24/10/2015,CA-2015-118738,FUR-TA-10002607,5374,30/10/2015,Standard Class,0.3,-69.4722,7,347.361
AR-10825,AR-10825,5/09/2016,US-2016-148110,FUR-CH-10002647,3145,11/09/2016,Standard Class,0.3,-24.843,7,347.802
DS-13180,DS-13180,28/11/2016,CA-2016-127243,FUR-CH-10002647,7368,4/12/2016,Standard Class,0.3,-24.843,7,347.802
ES-14080,ES-14080,27/02/2015,CA-2015-104129,FUR-TA-10004152,4541,2/03/2015,Standard Class,0.3,-28.224,7,493.92
JP-16135,JP-16135,3/11/2016,CA-2016-134180,FUR-CH-10004886,8968,7/11/2016,Standard Class,0.3,-13.433,7,470.155
SP-20920,SP-20920,12/11/2016,CA-2016-124590,FUR-CH-10004495,6111,16/11/2016,Standard Class,0.3,-21.0686,7,1474.802
BG-11695,BG-11695,27/12/2016,US-2016-162852,FUR-CH-10004853,2845,31/12/2016,Standard Class,0.3,-12.0784,8,845.488
EP-13915,EP-13915,5/11/2016,US-2016-131611,FUR-TA-10002774,4265,9/11/2016,Standard Class,0.3,-160.2952,8,863.128
VW-21775,VW-21775,11/05/2014,CA-2014-152100,FUR-CH-10000015,9429,16/05/2014,Standard Class,0.3,-69.312,8,1212.96
SP-20920,SP-20920,12/11/2016,CA-2016-124590,FUR-CH-10000454,6114,16/11/2016,Standard Class,0.3,0,9,1537.074
MS-17980,MS-17980,4/12/2017,CA-2017-117667,FUR-CH-10004540,5518,9/12/2017,Standard Class,0.3,-10.284,10,239.96
SN-20710,SN-20710,12/10/2017,CA-2017-152702,FUR-CH-10002304,1046,16/10/2017,Standard Class,0.3,-18.186,14,254.604
DB-12970,DB-12970,12/11/2014,US-2014-159618,FUR-BO-10004467,5555,16/11/2014,Standard Class,0.32,-12.9987,1,67.9932
JB-16000,JB-16000,17/11/2017,CA-2017-124674,FUR-BO-10002202,3024,23/11/2017,Standard Class,0.32,-14.4588,2,327.7328
MT-18070,MT-18070,25/09/2014,US-2014-112914,FUR-BO-10003272,2826,30/09/2014,Standard Class,0.32,-97.2312,2,300.5328
CA-12265,CA-12265,19/10/2017,CA-2017-106432,FUR-BO-10004360,5176,24/10/2017,Standard Class,0.32,-91.7586,3,328.3992
KE-16420,KE-16420,13/11/2017,CA-2017-113873,FUR-BO-10003441,5806,19/11/2017,Standard Class,0.32,-27.2646,3,205.9992
PO-18850,PO-18850,13/11/2015,CA-2015-130183,FUR-BO-10001811,9692,17/11/2015,Standard Class,0.32,-18.0588,3,613.9992
RP-19270,RP-19270,6/08/2015,CA-2015-135251,FUR-BO-10003965,9545,10/08/2015,Standard Class,0.32,-114.0174,3,369.1992
CV-12805,CV-12805,27/04/2017,CA-2017-135692,FUR-BO-10002268,3099,1/05/2017,Standard Class,0.32,-42.1096,4,220.2656
SC-20020,SC-20020,20/06/2014,CA-2014-166863,FUR-BO-10001608,3508,24/06/2014,Standard Class,0.32,-19.8744,4,193.0656
CJ-12010,CJ-12010,27/03/2017,CA-2017-144491,FUR-BO-10001811,9788,1/04/2017,Standard Class,0.32,-30.098,5,1023.332
DB-13555,DB-13555,6/05/2017,US-2017-133200,FUR-BO-10001601,4670,11/05/2017,Standard Class,0.32,-119.1918,7,623.4648
EP-13915,EP-13915,5/11/2016,US-2016-131611,FUR-BO-10000780,4267,9/11/2016,Standard Class,0.32,-225.0976,7,956.6648
HM-14860,HM-14860,27/09/2016,US-2016-110170,FUR-BO-10000780,2404,3/10/2016,Standard Class,0.32,-225.0976,7,956.6648
AB-10255,AB-10255,2/06/2017,CA-2017-127705,TEC-PH-10000347,1331,6/06/2017,Standard Class,0.4,-0.6435,1,2.97
AC-10615,AC-10615,2/09/2017,CA-2017-157987,FUR-TA-10001889,1949,6/09/2017,Standard Class,0.4,-93.3262,1,254.526
CC-12100,CC-12100,7/07/2016,CA-2016-129308,TEC-PH-10002310,6525,13/07/2016,Standard Class,0.4,-12.9987,1,59.994
EA-14035,EA-14035,5/12/2014,CA-2014-151162,TEC-PH-10001870,5575,9/12/2014,Standard Class,0.4,-9.1845,1,36.738
GM-14680,GM-14680,1/10/2016,CA-2016-139157,FUR-TA-10003238,2229,5/10/2016,Standard Class,0.4,-115.7058,1,330.588
JS-15880,JS-15880,8/04/2014,CA-2014-121769,FUR-TA-10004442,7410,12/04/2014,Standard Class,0.4,-94.6605,1,172.11
MC-18100,MC-18100,26/12/2015,CA-2015-111073,FUR-TA-10004086,5294,30/12/2015,Standard Class,0.4,-15.4764,1,51.588
MP-18175,MP-18175,28/03/2014,US-2014-117380,FUR-TA-10000198,9900,3/04/2014,Standard Class,0.4,-143.2548,1,330.588
NB-18655,NB-18655,16/10/2016,CA-2016-132066,FUR-TA-10001539,7317,20/10/2016,Standard Class,0.4,-37.9152,1,142.182
SC-20440,SC-20440,26/10/2017,CA-2017-115119,TEC-PH-10001433,7332,30/10/2017,Standard Class,0.4,-13.3341,1,61.542
SM-20950,SM-20950,29/09/2014,CA-2014-122931,FUR-TA-10004147,4057,3/10/2014,Standard Class,0.4,-20.1528,1,67.176
SS-20875,SS-20875,14/12/2014,US-2014-123519,FUR-TA-10002645,5704,21/12/2014,Standard Class,0.4,-52.3365,1,136.53
ST-20530,ST-20530,14/07/2014,CA-2014-164182,TEC-PH-10002070,6932,18/07/2014,Standard Class,0.4,-2.249,1,13.494
AG-10525,AG-10525,7/09/2015,CA-2015-164084,FUR-TA-10003569,8630,12/09/2015,Standard Class,0.4,-120.294,2,481.176
AS-10285,AS-10285,5/11/2016,US-2016-106677,TEC-PH-10003187,2784,10/11/2016,Standard Class,0.4,-15.992,2,23.988
BS-11755,BS-11755,18/05/2014,CA-2014-103373,TEC-PH-10002885,1830,24/05/2014,Standard Class,0.4,-168.9558,2,779.796
CM-12160,CM-12160,21/10/2017,CA-2017-113453,TEC-PH-10004165,6196,28/10/2017,Standard Class,0.4,-76.9972,2,329.988
CS-12490,CS-12490,12/01/2015,CA-2015-128608,TEC-PH-10004977,9798,17/01/2015,Standard Class,0.4,-43.1178,2,235.188
DB-12970,DB-12970,25/12/2016,CA-2016-110975,FUR-TA-10002958,7396,30/12/2016,Standard Class,0.4,-120.0508,2,313.176
DK-13225,DK-13225,1/09/2016,CA-2016-155481,TEC-PH-10002293,2144,5/09/2016,Standard Class,0.4,-4.7976,2,23.988
EA-14035,EA-14035,5/12/2014,CA-2014-151162,TEC-PH-10001809,5576,9/12/2014,Standard Class,0.4,-44.985,2,179.94
EB-14110,EB-14110,8/09/2017,CA-2017-149895,TEC-PH-10002200,3127,12/09/2017,Standard Class,0.4,-47.3968,2,258.528
EM-13810,EM-13810,24/08/2015,CA-2015-139584,FUR-TA-10001539,3157,28/08/2015,Standard Class,0.4,-75.8304,2,284.364
ES-14080,ES-14080,2/12/2017,CA-2017-157469,TEC-PH-10004531,8971,7/12/2017,Standard Class,0.4,-25.198,2,151.188
GK-14620,GK-14620,20/11/2015,CA-2015-161767,TEC-MA-10002790,6952,24/11/2015,Standard Class,0.4,55.9986,2,479.988
GM-14455,GM-14455,19/04/2016,US-2016-161396,FUR-TA-10002622,1403,25/04/2016,Standard Class,0.4,-58.1332,2,205.176
HA-14905,HA-14905,10/09/2017,CA-2017-123036,TEC-PH-10003580,6887,17/09/2017,Standard Class,0.4,-56.3108,2,259.896
JB-16045,JB-16045,6/03/2016,US-2016-155173,TEC-PH-10004586,8443,10/03/2016,Standard Class,0.4,-71.99,2,431.94
JS-15685,JS-15685,14/06/2016,CA-2016-155747,FUR-TA-10003392,7880,21/06/2016,Standard Class,0.4,-118.0116,2,337.176
KN-16390,KN-16390,3/06/2017,CA-2017-113908,FUR-TA-10001932,6484,9/06/2017,Standard Class,0.4,-115.4304,2,384.768
LS-16975,LS-16975,17/09/2015,US-2015-138919,FUR-TA-10004154,3016,21/09/2015,Standard Class,0.4,-103.266,2,344.22
SC-20020,SC-20020,20/06/2014,CA-2014-166863,TEC-MA-10001972,3511,24/06/2014,Standard Class,0.4,-97.72,2,418.8
SC-20440,SC-20440,24/11/2017,CA-2017-131366,TEC-PH-10003437,4870,29/11/2017,Standard Class,0.4,-14.998,2,89.988
SM-20950,SM-20950,29/09/2014,CA-2014-122931,FUR-TA-10004175,4053,3/10/2014,Standard Class,0.4,-81.8544,2,409.272
SP-20650,SP-20650,14/08/2016,CA-2016-136770,TEC-PH-10001530,8692,18/08/2016,Standard Class,0.4,-49.4376,2,247.188
SP-20650,SP-20650,14/08/2016,CA-2016-136770,TEC-PH-10003580,8691,18/08/2016,Standard Class,0.4,-56.3108,2,259.896
ST-20530,ST-20530,14/07/2014,CA-2014-164182,TEC-PH-10002583,6933,18/07/2014,Standard Class,0.4,-13.993,2,23.988
SV-20935,SV-20935,25/12/2017,US-2017-147669,FUR-TA-10002645,2426,30/12/2017,Standard Class,0.4,-104.673,2,273.06
TH-21235,TH-21235,23/12/2014,CA-2014-114517,FUR-TA-10001676,3980,27/12/2014,Standard Class,0.4,-19.5492,2,53.316
TS-21205,TS-21205,15/06/2017,CA-2017-119284,FUR-TA-10004152,8699,20/06/2017,Standard Class,0.4,-28.224,2,120.96
VT-21700,VT-21700,5/04/2015,CA-2015-167010,TEC-PH-10002844,3909,10/04/2015,Standard Class,0.4,-9.7972,2,41.988
VW-21775,VW-21775,21/10/2016,CA-2016-125080,FUR-TA-10003238,6286,26/10/2016,Standard Class,0.4,-231.4116,2,661.176
AA-10645,AA-10645,22/06/2014,CA-2014-154963,TEC-PH-10004093,4022,27/06/2014,Standard Class,0.4,-15.1767,3,82.782
AB-10105,AB-10105,7/11/2015,CA-2015-163181,TEC-MA-10001016,9107,12/11/2015,Standard Class,0.4,33.5895,3,287.91
AG-10525,AG-10525,2/09/2014,CA-2014-158281,TEC-MA-10002210,7289,7/09/2014,Standard Class,0.4,-121.2705,3,559.71
AS-10045,AS-10045,1/08/2017,CA-2017-162691,TEC-MA-10000488,1834,7/08/2017,Standard Class,0.4,-263.9967,3,1439.982
BS-11380,BS-11380,16/11/2017,CA-2017-160633,TEC-CO-10002095,9618,21/11/2017,Standard Class,0.4,74.9985,3,899.982
CC-12220,CC-12220,3/03/2016,CA-2016-145730,TEC-MA-10001016,4004,8/03/2016,Standard Class,0.4,33.5895,3,287.91
CC-12220,CC-12220,26/06/2017,CA-2017-161410,TEC-PH-10001760,5385,3/07/2017,Standard Class,0.4,41.79,3,358.2
CC-12370,CC-12370,23/05/2016,CA-2016-143714,TEC-PH-10004080,6429,27/05/2016,Standard Class,0.4,-24.4764,3,122.382
CP-12340,CP-12340,17/03/2014,US-2014-148838,FUR-TA-10004175,2360,21/03/2014,Standard Class,0.4,-122.7816,3,613.908
CS-12490,CS-12490,12/01/2015,CA-2015-128608,TEC-PH-10002262,9801,17/01/2015,Standard Class,0.4,-21.4236,3,107.118
CT-11995,CT-11995,26/11/2016,US-2016-126893,TEC-PH-10004165,2242,1/12/2016,Standard Class,0.4,-115.4958,3,494.982
DM-13345,DM-13345,17/06/2016,CA-2016-129861,FUR-TA-10003715,9604,23/06/2016,Standard Class,0.4,-213.5574,3,376.866
DS-13180,DS-13180,28/11/2016,CA-2016-127243,TEC-PH-10004539,7364,4/12/2016,Standard Class,0.4,-73.7061,3,340.182
Dp-13240,Dp-13240,7/10/2017,CA-2017-148404,FUR-TA-10001039,3390,11/10/2017,Standard Class,0.4,-36.1116,3,154.764
EB-13870,EB-13870,10/03/2017,CA-2017-130967,TEC-PH-10004896,4294,16/03/2017,Standard Class,0.4,-10.7964,3,53.982
GT-14635,GT-14635,6/06/2014,CA-2014-159520,FUR-TA-10003238,2142,11/06/2014,Standard Class,0.4,-347.1174,3,991.764
JB-16045,JB-16045,6/03/2016,US-2016-155173,TEC-PH-10002538,8445,10/03/2016,Standard Class,0.4,-12.5103,3,68.238
JE-15715,JE-15715,2/09/2016,CA-2016-106950,FUR-TA-10001768,7081,6/09/2016,Standard Class,0.4,-149.6307,3,472.518
JH-16180,JH-16180,5/04/2016,CA-2016-161907,TEC-PH-10000141,9316,9/04/2016,Standard Class,0.4,-27.7158,3,118.782
KB-16315,KB-16315,14/02/2015,US-2015-147662,TEC-PH-10002834,4323,19/02/2015,Standard Class,0.4,-80.9955,3,323.982
MH-17290,MH-17290,11/03/2017,US-2017-141558,FUR-TA-10004086,7146,16/03/2017,Standard Class,0.4,-46.4292,3,154.764
MH-18115,MH-18115,10/03/2017,CA-2017-144638,TEC-PH-10000149,1255,14/03/2017,Standard Class,0.4,-8.379,3,35.91
MH-18115,MH-18115,24/09/2017,CA-2017-121839,TEC-PH-10002885,3588,28/09/2017,Standard Class,0.4,-253.4337,3,1169.694
SB-20290,SB-20290,7/09/2014,CA-2014-122882,TEC-PH-10003589,1680,13/09/2014,Standard Class,0.4,4.3176,3,32.382
TS-21160,TS-21160,16/04/2015,CA-2015-161263,TEC-PH-10002115,1065,21/04/2015,Standard Class,0.4,-27.7158,3,118.782
BD-11620,BD-11620,8/03/2016,CA-2016-111976,TEC-PH-10002890,6417,12/03/2016,Standard Class,0.4,-25.3344,4,108.576
BT-11530,BT-11530,22/01/2016,CA-2016-148208,TEC-PH-10004093,6229,27/01/2016,Standard Class,0.4,-20.2356,4,110.376
CC-12370,CC-12370,23/05/2016,CA-2016-143714,TEC-CO-10004722,6426,27/05/2016,Standard Class,0.4,1119.9968,4,8399.976
CP-12340,CP-12340,17/03/2014,US-2014-148838,FUR-TA-10001950,2359,21/03/2014,Standard Class,0.4,-553.6476,4,1071.576
CS-12490,CS-12490,12/01/2015,CA-2015-128608,TEC-PH-10000912,9799,17/01/2015,Standard Class,0.4,2.6376,4,26.376
EP-13915,EP-13915,7/11/2017,CA-2017-149888,FUR-TA-10000849,2727,13/11/2017,Standard Class,0.4,-140.1408,4,350.352
FP-14320,FP-14320,9/12/2014,CA-2014-138128,TEC-CO-10001766,8124,15/12/2014,Standard Class,0.4,125.9972,4,1079.976
GB-14530,GB-14530,29/08/2016,CA-2016-159912,FUR-TA-10004152,4684,3/09/2016,Standard Class,0.4,-56.448,4,241.92
GM-14680,GM-14680,31/07/2017,CA-2017-126144,TEC-PH-10001079,9439,5/08/2017,Standard Class,0.4,-57.1152,4,285.576
HM-14860,HM-14860,19/10/2017,CA-2017-125199,TEC-PH-10001336,1363,25/10/2017,Standard Class,0.4,-56.7556,4,309.576
MM-17920,MM-17920,10/01/2015,US-2015-157154,FUR-TA-10001889,1670,15/01/2015,Standard Class,0.4,-373.3048,4,1018.104
MP-17965,MP-17965,9/10/2016,CA-2016-116974,TEC-PH-10004897,2785,15/10/2016,Standard Class,0.4,-15.5844,4,23.976
SP-20860,SP-20860,16/08/2015,US-2015-126753,TEC-PH-10003580,7971,20/08/2015,Standard Class,0.4,-112.6216,4,519.792
TB-21595,TB-21595,29/03/2016,CA-2016-127236,TEC-PH-10000141,6383,2/04/2016,Standard Class,0.4,-36.9544,4,158.376
TH-21100,TH-21100,24/11/2014,CA-2014-153850,TEC-PH-10002584,5017,29/11/2014,Standard Class,0.4,-250.396,4,1502.376
TH-21115,TH-21115,2/11/2017,CA-2017-127782,TEC-PH-10001817,5506,6/11/2017,Standard Class,0.4,-186.16,4,859.2
WB-21850,WB-21850,30/11/2015,CA-2015-122210,TEC-PH-10002807,2136,4/12/2015,Standard Class,0.4,15.82,4,94.92
BO-11350,BO-11350,3/05/2017,CA-2017-132199,FUR-TA-10003748,8354,8/05/2017,Standard Class,0.4,-112.041,5,373.47
BT-11680,BT-11680,28/11/2014,CA-2014-121629,TEC-MA-10004679,8573,2/12/2014,Standard Class,0.4,-199.77,5,998.85
EP-13915,EP-13915,7/11/2017,CA-2017-149888,TEC-PH-10003811,2726,13/11/2017,Standard Class,0.4,-71.994,5,359.97
FM-14290,FM-14290,23/12/2016,CA-2016-114867,TEC-PH-10002645,9674,28/12/2016,Standard Class,0.4,-374.9925,5,1499.97
JF-15190,JF-15190,26/10/2017,US-2017-110646,TEC-PH-10002807,8809,31/10/2017,Standard Class,0.4,19.775,5,118.65
MH-17290,MH-17290,11/03/2017,US-2017-141558,TEC-PH-10002555,7144,16/03/2017,Standard Class,0.4,-181.265,5,776.85
ML-17395,ML-17395,22/10/2017,CA-2017-156363,TEC-PH-10003988,7263,28/10/2017,Standard Class,0.4,-6.54,5,32.7
QJ-19255,QJ-19255,30/04/2017,CA-2017-144526,TEC-PH-10002549,1662,6/05/2017,Standard Class,0.4,-158.102,5,677.58
SS-20410,SS-20410,21/11/2015,CA-2015-119879,TEC-PH-10002923,8182,25/11/2015,Standard Class,0.4,-24.0435,5,110.97
SV-20365,SV-20365,18/07/2017,US-2017-165358,TEC-CO-10001943,7043,23/07/2017,Standard Class,0.4,69.9965,5,599.97
VT-21700,VT-21700,5/04/2015,CA-2015-167010,TEC-PH-10000347,3908,10/04/2015,Standard Class,0.4,-3.2175,5,14.85
CS-11950,CS-11950,18/11/2014,US-2014-159926,TEC-PH-10001128,3302,22/11/2014,Standard Class,0.4,-107.9928,6,539.964
JL-15130,JL-15130,22/12/2017,CA-2017-150910,FUR-TA-10002903,8950,28/12/2017,Standard Class,0.4,-249.3216,6,934.956
LC-17050,LC-17050,2/11/2014,CA-2014-129147,TEC-PH-10001299,6502,6/11/2014,Standard Class,0.4,-107.9928,6,539.964
LR-17035,LR-17035,7/09/2015,CA-2015-102876,TEC-PH-10002680,5010,14/09/2015,Standard Class,0.4,-131.994,6,791.964
SH-20395,SH-20395,3/11/2014,CA-2014-165764,FUR-TA-10001768,6431,7/11/2014,Standard Class,0.4,-299.2614,6,945.036
SW-20350,SW-20350,21/07/2017,US-2017-160465,TEC-PH-10004522,5015,26/07/2017,Standard Class,0.4,-52.641,6,210.564
TS-21610,TS-21610,16/08/2014,CA-2014-142839,FUR-TA-10001539,1690,20/08/2014,Standard Class,0.4,-227.4912,6,853.092
CP-12340,CP-12340,17/03/2014,US-2014-148838,FUR-TA-10003473,2358,21/03/2014,Standard Class,0.4,-447.5947,7,1579.746
EH-14005,EH-14005,1/12/2017,CA-2017-144862,TEC-PH-10000923,2126,5/12/2017,Standard Class,0.4,9.4437,7,62.958
KN-16390,KN-16390,5/03/2015,CA-2015-109001,TEC-PH-10000562,5087,9/03/2015,Standard Class,0.4,-93.2316,7,466.158
LC-17050,LC-17050,2/11/2014,CA-2014-129147,TEC-PH-10001552,6503,6/11/2014,Standard Class,0.4,-10.0464,7,50.232
PP-18955,PP-18955,10/11/2016,CA-2016-145177,TEC-PH-10000376,3635,14/11/2016,Standard Class,0.4,-9.7902,7,41.958
SC-20380,SC-20380,30/11/2017,CA-2017-142090,FUR-TA-10001889,5067,7/12/2017,Standard Class,0.4,-653.2834,7,1781.682
SP-20620,SP-20620,9/09/2017,US-2017-118087,TEC-PH-10002200,1220,13/09/2017,Standard Class,0.4,-386.3916,7,1931.958
VP-21760,VP-21760,16/10/2017,CA-2017-159100,FUR-TA-10001950,8994,21/10/2017,Standard Class,0.4,-968.8833,7,1875.258
EH-14125,EH-14125,27/11/2015,US-2015-154389,TEC-PH-10002789,5187,3/12/2015,Standard Class,0.4,-162.2296,8,748.752
KD-16270,KD-16270,1/03/2016,US-2016-143819,FUR-TA-10001095,1083,5/03/2016,Standard Class,0.4,-264.9208,8,836.592
LT-17110,LT-17110,26/11/2017,CA-2017-122700,TEC-PH-10003092,1431,30/11/2017,Standard Class,0.4,-40.4712,8,220.752
SS-20410,SS-20410,21/11/2015,CA-2015-119879,FUR-TA-10002958,8181,25/11/2015,Standard Class,0.4,-480.2032,8,1252.704
SV-20935,SV-20935,21/10/2016,CA-2016-133669,TEC-PH-10001305,6204,27/10/2016,Standard Class,0.4,-47.0304,8,235.152
DB-13120,DB-13120,27/12/2015,CA-2015-101889,FUR-TA-10004154,7650,31/12/2015,Standard Class,0.4,-464.697,9,1548.99
JL-15835,JL-15835,14/07/2017,US-2017-161935,TEC-PH-10000560,7510,18/07/2017,Standard Class,0.4,-377.9892,9,1889.946
CC-12220,CC-12220,26/06/2017,CA-2017-161410,TEC-PH-10000673,5386,3/07/2017,Standard Class,0.4,72.7888,14,545.916
SA-20830,SA-20830,26/04/2015,CA-2015-122266,FUR-TA-10000577,8207,30/04/2015,Standard Class,0.45,-76.6062,1,191.5155
CJ-12010,CJ-12010,1/05/2017,CA-2017-102204,FUR-TA-10001889,8236,6/05/2017,Standard Class,0.45,-458.1468,4,933.262
DV-13045,DV-13045,11/12/2017,CA-2017-168389,FUR-TA-10004289,7345,17/12/2017,Standard Class,0.45,-420,6,721.875
CS-12490,CS-12490,12/08/2016,CA-2016-118073,FUR-TA-10002533,8137,16/08/2016,Standard Class,0.45,-255.5875,7,562.2925
HF-14995,HF-14995,27/11/2016,CA-2016-104276,FUR-TA-10001039,7202,3/12/2016,Standard Class,0.45,-114.3534,7,331.023
